3M Health Care, Loughborough, UK.	52.772099	-1.206166
University La Sapienza, Rome, Italy.	41.903368	12.514454
Department of Pathophysiology and Endocrinology, Silesian Medical University, Katowice, Poland.	50.264892	19.023782
Dept. of Human Genetics, University of Chicago, 507H CLSC, 920 E. 58th St., Chicago, IL 60637, USA.	41.789547	-87.602985
Department of Biostatistics, University of Washington, Seattle, Washington 98195-7720, USA.	47.650950	-122.309245
Department of Internal Medicine, College of Medicine, Soon Chun Hyang University, 1174 Jung-Dong, Wonmi-gu, Buchun, Kyonggi-do, Korea, 420-853.	null	null
Research Institute for Disease of the Chest, Graduate School of Medical Sciences, Kyushu University, 3-1-1 Maidashi, Higashi-ku, Fukuoka 812-8582, Japan.	33.607792	130.415295
Department of Pharmacology, University of Toronto, Toronto, Ontario, Canada.	43.661230	-79.393714
Department of Epidemiology and Public Health, Queen's University Belfast, UK.	54.584448	-5.934502
Klinika Pediatrii, Chorób Płuc i Reumatologii AM w Lublinie.	51.246454	22.568446
Klinika Chorób Infekcyjnych i Alergologii IMW CSK WAM w Warszawie.	52.229676	21.012229
Cantacuzino Institute, Bucharest, Romania.	44.432500	26.103889
Medical Research Council Centre for Molecular and Cellular Biology, Department of Medical Biochemistry, University of Stellenbosch, W Cape.	null	null
Division of Occupational and Environmental Medicine, Department of Medicine, University of California, San Francisco 94117, USA.	37.771719	-122.443893
Department of Paediatrics, Kuopio University Hospital, Kuopio, Finland.	62.893335	27.679339
Division of Paediatric Medicine and the Paediatric Outcomes Research Team, Department of Paediatrics, The Hospital for Sick Children and The University of Toronto, Toronto, Canada.	43.784712	-79.185998
Chiba Children's Hospital, Department of Allergy, Immunology and Respiratory Disease, Midoriku, Chiba, Japan.	35.607267	140.106291
Department of Pediatrics, Rogaland Central Hospital, Stavanger, Norway.	58.969976	5.733107
University of Colorado Health Sciences Center and Colorado Center for Bone Research, Lakewood, USA.	null	null
Klinika za plućne bolesti Jordanovac Jordanovac 104, 10000 Zagreb.	45.825883	16.001608
Service, Cliniques Universitaires Saint-Luc, avenue Hippocrate 10, 1200 Bruxelles, Belgique, France.	null	null
Division of Respiratory Medicine, Graduate School of Medical and Dental Sciences, Niigata University, Niigata, Japan.	37.867010	138.942539
Department of Respiratory Medicine, Cork University Hospital, Wilton, Cork, Ireland.	51.874004	-8.506360
Department of Medicine, The University of Adelaide, Queen Elizabeth Hospital Campus, Woodville Road, Woodville, SA, Australia.	-34.878228	138.537657
The Third Department of Internal Medicine, Kanazawa University School of Medicine, 13-1 Takara-machi, Kanazawa 920-8641, Japan.	36.557837	136.673729
Epidemiology, Demography, and Biometry Program, National Institute on Aging, Bethesda, Maryland 20892, USA.	39.002360	-77.097455
Service de pédiatrie, Centre hospitalier intercommunal de Créteil, 94010 Créteil.	48.790367	2.455572
Katedry i Oddziału Klinicznego Psychiatrii w Tarnowskich Górach.	null	null
University of Pennsylvania, 909 Stellar Chance Labs, 422 Curie Drive, Philadelphia, Pennsylvania 19104-6100, USA.	39.948699	-75.196898
University La Sapienza, Lung Unit, Rome, Italy.	41.892916	12.482520
Boston University, Massachusetts, USA.	42.350754	-71.107318
Institute of Human Genetics, Aarhus University, Aarhus, Denmark.	56.170223	10.200020
School of Dentistry, The University of Queensland, St Lucia.	-27.495431	153.012030
Department of Pediatrics, Pt. B.D. Sharma Postgraduate Institute of Medical Sciences, Rohtak, India.	28.892361	76.591240
Children's Clinic Randers, Denmark.	56.460584	10.036539
Departamentos de Pediatría y Enfermedades Respiratorias, Escuela de Medicina, Pontificia Universidad Católica de Chile, Lira 44 1er piso, Santiago, Casilla 114-D, Santiago, Chile.	-33.469120	-70.641997
Virginia Adult and Pediatric Allergy and Asthma Center, University of Virginia, Richmond, Virginia, USA.	37.540725	-77.436048
Pulmonary Division, University Hospital, Geneva, Switzerland.	46.198392	6.142296
Hacettepe University Hospital, Departments of Chest Diseases, Adult Allergy Unit, Ankara, Turkey.	39.920770	32.854110
Modulo di Allergologia ed Immunologia Clinica, A.S.L. Imperiese-Ospedale S. Charles di Bordighera, Italy.	43.780698	7.672280
Department of Public Health, The University of Melbourne, VIC, Australia	-37.798730	144.962068
Alergia Unit, Hospital de la Vega Baja, Orihuela, Alicante, Spain.	38.085553	-0.948005
Institute of Pathological Physiology, Medical Faculty Masaryk University Brno, Czech Republic.	49.195060	16.606837
Celal Bayar University, Division of Pediatric Allergy and Pneumotology, Turkey.	null	null
Department of Otolaryngology, Japan Red Cross Society Wakayama Medical Center.	null	null
Complejo Hospitalario de Ciudad Real, Allergy Unit, Spain.	null	null
Hospital Nuestra Señora de la Candelaria, Tenerife, Canary Islands, Spain.	28.448485	-16.284891
Department of Dermatology, University Hospital, Zurich, Switzerland.	47.368650	8.539182
Hospital La Fé, Valencia, Spain.	39.483642	-0.390868
Department of Medicine, The Johns Hopkins Asthma and Allergy Center, Baltimore, Maryland 21224-6801, USA.	39.271398	-76.560383
First Department of Internal Medicine, Kumamoto University School of Medicine, Kumamoto, Japan.	32.803100	130.707891
Endometriosis Care Centre of Australia Monash IVF Monash University Melbourne Victoria Australia.	-37.915211	145.134682
Department of Obstetrics and Gynecology, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing 100730, China.	39.915949	116.433606
Department of Obstetrics and Gynecology, Union Hospital, Tongji Medical College, Huazhong University of Scientific and Technology, Wuhan 430030, China.	30.578984	114.256944
Department of Obstetrics and Gynecology, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Science, Beijing 100730, China.	39.915949	116.433606
Department of Obstetrics and Gynecology, The Second Hospital of Hebei Medical University, Shijiazhuang 050000, China.	38.056060	114.496815
Department of Obstetrics and Gynecology, Second Hospital of Hebei Medical University, Shijiazhuang 050000, China.	38.056060	114.496815
Department of Reproductive Medicine and Gynecologic Endocrinology, Department of Gynecology and Perinatology, Maribor Teaching Hospital, Maribor, Slovenia.	46.554650	15.645881
Garden State Cancer Center, 520 Belleville Avenue, Belleville, NJ 07109, USA.	40.793177	-74.170836
Department of Radiology, Makerere Medical School, P. O. Box 7072, Kampala, Uganda.	0.313611	32.581111
Clinica Chirurgie 1 Tg.-Mureş, Spitalul Clinic Judeţean Mureş.	null	null
Research Institute of Maternal and Childhood, Ivanovo, Russia.	56.998515	40.983464
CEGYR, Center for Gynecology and Reproduction Studies, Viamonte 1438, Capital Federal (1055), Buenos Aires, Argentina.	-34.603723	-58.381593
School of Psychology, Cardiff University, UK.	51.487275	-3.175241
Trent University, Peterborough, Ontario, Canada.	44.357169	-78.290187
Department of Obstetrics and Gynecology, Ammerland Clinic GmbH, Academic Teaching Hospital of the University of Göttingen, Westerstede, Germany.	53.255073	7.926366
Histopathology Department, University of Zimbabwe Medical School, P O Box A178, Avondale, Harare, Zimbabwe.	-17.802778	31.042222
KYS:n synnytys- ja naistentautien klinikka 70211 Kuopio.	62.893335	27.679339
Department of Surgery, Port of Spain General Hospital, Trinidad and Tobago.	null	null
Department of Obstetrics, Gynaecology and Child Health, University of the West Indies, Kingston 7, Jamaica.	null	null
Service de Gynécologie Obstétrique, Hôpital Marocain Chirurgical de Compagne, Mitrovica, Kosovo.	null	null
Service de Radiologie, Hôtel Dieu, 75181 Paris.	48.856614	2.352222
CHU Dupuytren, Limoges.	45.811741	1.235001
Clinique Universitaire Baudelocque, CHU Cochin-Saint-Vincent-de-Paul, 123, boulevard Port-Royal, 75014 Paris.	48.839150	2.338191
Department of Obstetrics and Gynecology, Institute of Clinical Medicine, University of Tsukuba, Ibaraki 305-8575, Japan.	null	null
Humangenetik fuer Biologen der Goethe Universitaet, Frankfurt, Germany.	50.118735	8.653058
Department of Pharmacology, Xoma (US) LLC, Berkeley, CA 94710, USA.	37.864585	-122.296578
Kliniki Ginekologii Operacyjnej I Katedry Połoznictwa i Chorób Kobiecych SPSK I AM w Lublinie.	51.246454	22.568446
Wolontariusz II Katedry i Kliniki Ginekologii, II Katedry i Kliniki Ginekologii A M we Wrocławiu.	51.107885	17.038538
Kliniki Ginekologii Instytutu Centrum Zdrowia Matki Polki w Łodzi.	null	null
I Katedry i Kliniki Ginekologii Operacyjnej AM w Lublinie.	51.246454	22.568446
Gunasheela Surgical & Maternity Hospital & Gunasheela Institute of Research in Reproduction, Bangalore.	12.971599	77.594563
Zakład Immunologii Lekarskiej, Pracownia Immunologii Rozrodu, Instytut Immunologii i Terapii Doświadczalnej PAN, Lublin.	51.246454	22.568446
Department of Obstetrics and Gynecology, University of Gaziantep, Sahin Bey Medical Center, Turkey.	null	null
Department of Pathology, Peking Union Medical College Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing 100730, China.	39.915949	116.433606
IV Surgical Department, Aristotle University, Antheon 1, Panorama, 55236 Thessaloniki, Greece.	40.588541	23.027929
Anatomie et Cytologie Pathologiques, Hôpital Calmette, CHRU, 59037 Lille Cedex, France.	null	null
Department of Obstetrics and Gynecology, University of Illinois at Chicago, 820 S. Wood St. M/C 808, Chicago, IL 60612, USA.	41.881661	-87.692626
Human Development Programme, Aga Khan University, Karachi.	24.893379	67.028061
Gynaecological Cancer Center, St. Bartholomew's Hospital, West Smithfield, London, UK.	51.517265	-0.100184
Department of Cytology, Regional Hospital of Alexandroupolis, Greece.	40.845719	25.873962
Kvinneklinikken Haukeland Sykehus 5021 Bergen.	60.391263	5.322054
Department of Obstetrics & Gynaecology, Karolinska Institutet at Stockholm Söder Hospital, Sweden.	59.328930	18.064910
U.O.A. di Chirurgia di Monselice, ASL 17 Regione Veneto.	45.762333	11.690976
Women's Hospital, Zhejiang University School of Medicine, Hangzhou 310006, China.	30.256024	120.168289
Karolinska Institutet, Department of Obstetrics and Gynecology, Huddinge University Hospital, Sweden.	null	null
Department of Medicine, Dartmouth Medical School, Hanover, NH 03755-3861, USA.	43.726034	-72.142917
Department of Pathology, Ryukyu University School of Medicine, Nishihara, Okinawa, Japan.	26.226080	127.765394
Prince Henry's Institute of Medical Research, Monash University, Melbourne, Australia.	-37.915211	145.134682
Department of Obstetrics & Gynecology, Chonbuk National University Medical School, Chonju, Korea.	null	null
Department of Obstetrics and Gynecology, University of Muenster, Albert-Schweitzer Strasse 33, 48151, Münster, Germany.	51.960957	7.595997
Department of Obstetrics and Gynaecology, University of Crete, 7 Giannikou Street, 71201 Heraklion, Crete, Greece.	35.337249	25.133336
Department of Obstetrics and Gynecology, Second Affiliated Hospital, Hunan Medical University, Changsha 410011, China.	28.194143	112.994582
Department of Obstetrics and Gynecology, Jiamusi Center Hospital, Jiamusi Heilongjiang Province 154002, China.	46.799923	130.318914
Department of Obstetrics and Gynecology, Third Hospital, Peking University, Beijing 100083, China.	39.989179	116.339644
Service de gynecologie-obstetrique, CHU Mongi Slim La Marsa.	null	null
Departement de Chirurgie Digestive, Centre Hospitalier Universitaire Saint-Pierre, Brussels, Belgium.	50.850340	4.351710
Department of Obstetrics and Gynecology, Renji Hospital, Shanghai Second Medical University, Shanghai 200001, China.	31.236092	121.478370
Department of Pathology, Obstetrics and Gynecology Hospital, Medical College of Fu-Dan University, Shanghai 200011, China.	31.208895	121.491454
First Department of Internal Medicine, Sapporo Medical University, Japan.	43.056043	141.332770
Department for Obstetrics and Gynecology Health Center Bjelovar, Croatia, The Netherlands.	null	null
Bridge Centre, One St Thomas Street, London, SE1 9RY, UK.	51.503813	-0.086000
Department of Obstetrics and Gynecology, Jahra Hospital, Hawalli, Kuwait.	null	null
Department of Biological Sciences, Graduate School of Science, University of Tokyo, Japan.	35.713428	139.762308
Department of Environmental Health and Toxicology, University at Albany, Rensselaer, New York 12144, USA.	42.642579	-73.742898
Dartmouth Medical School, Lebanon, NH, USA.	43.672886	-72.272199
Department of Physiology, National Cheng Kung University Medical College, Tainan 70101, Taiwan, Republic of China.	null	null
Division of Reproductive Medicine, Department of Obstetrics and Gynaecology, Vrije Universiteit Medical Centre, PO Box 7057, 1007MB, Amsterdam, Netherlands.	52.370216	4.895168
Department of Obstetrics and Gynecology, Kumamoto University School of Medicine, Kumamoto-City, Japan.	32.803100	130.707891
Department of Obstetrics and Gynaecology, National University of Singapore, National University Hospital, Lower Kent Ridge Road, Singapore 119074.	1.294373	103.783401
Department of Obstetrics and Gynecology, Medical University of Lübeck, Lübeck, Germany.	53.834460	10.700970
Department of Virology, Medical School, University of Crete, Heraklion, Crete, Greece.	35.338735	25.144213
Department of Obstetrics and Gynecology, University of Tokushima, School of Medicine, Tokushima, Japan.	34.070270	134.554844
Division of Emergency Medicine, Harvard Medical School, Boston, Massachusetts, USA.	42.336604	-71.104215
Institute of Obstetrics and Gynaecology II, University of Bari, Piazza Giulio Cesare, 70124 Bari, Italy .	41.112401	16.863451
Steroid Research Laboratory, Institute of Biomedicine, University of Helsinki, Helsinki, Finland.	60.169769	24.948780
Center for Reproductive Health Research and Policy, Department of Obstetrics, Gynecology, and Reproductive Sciences, San Francisco General Hospital, University of California, San Francisco, California 94110, USA.	37.748582	-122.418411
Department of Obstetrics and Gynecology, University of Pennsylvania Medical Center, Philadelphia, Pennsylvania 19104, USA.	39.958359	-75.195393
Department of Obstetrics, Gynaecology and Physiopathology of Reproduction, Rimini's General Hospital Infermi, Italy.	null	null
Department of Obstetrics and Gynaecology, Clínica Universitaria de Navarra, School of Medicine, University of Navarra, Pamplona 31008, Spain.	42.810232	-1.668781
Department of Obstetrics and Gynaecology, National Hospital, University of Oslo, Oslo, Norway.	59.939959	10.721750
Department of Obstetrics, Gynaecology and Reproductive Medicine, CHU Bd. Leon Malfreyt 63058 Clermont Ferrand, Cedex 1 France.	null	null
Women's Hospital, School of Medicine, Zhejiang University, 2 Xueshi Road, Hangzhou, Zhejiang 310006, P.R.C.	30.255838	120.168529
Women Veterans Program Manager, Veterans Administration Maryland Health Care System, 10 North Greene Street, Baltimore, MD 21201, USA.	39.289709	-76.624468
Experimental Animal Research Laboratory, Meiji University, Kawasaki, Japan.	null	null
Department of Emergency Surgery, Colorectal Unit, University of Catania, Cannizzaro Hospital, Catania.	null	null
U. O. Ginecologia e Ostetricia A, Clinica Ostetrica e Ginecologica, Azienda Ospedaliera Ospedale di Circolo, Università degli Studi dell'Insubria, Varese, Italy.	45.814312	8.827335
Department of Thoracic Surgery, Shore Memorial Hospital, Somers Point, New Jersey, USA.	39.316064	-74.605305
Department of Obstretrics and Gynecology, Faculty of Medicine, University of Tokyo, Japan.	35.713428	139.762308
Department of Biochemistry, Indian Institute of Science, Bangalore.	13.015948	77.568655
Oxford Fertility Unit, Level 4 Women's Centre, John Radcliffe Maternity Hospital, Headington, Oxford OX3 9DU, UK.	51.763871	-1.219806
Department of Obstetrics and Gynecology, Zhujiang Hospital of the First Military Medical University, Guangzhou 510282, China.	23.080708	113.270780
Division of Gynecology, Hospital das Clínicas, Faculty of Medicine, University of São Paulo, Brazil.	-23.548943	-46.638818
Istituto Scientifico Centro Auxologico Italiano, Milano, Italy.	45.465454	9.186516
Department of Obstetrics and Gynecology, Center for Growth and Reproductive Medicine, Tokai University School of Medicine, Kanagawa, Japan.	35.447507	139.642345
Tree House Center of Integrative Medicine, Albuquerque, NM, USA.	35.110703	-106.609991
Department of Obstetrics and Gynecology, Urayasuichikawa Municipal Hospital, 3-4-32 Toudaijima, Urayasu, Chiba 279-0001, Japan.	35.667638	139.891237
Department of Obstetrics and Gynecology, Mayo Clinic, Rochester, Minnesota 55905, USA.	44.023481	-92.465936
Department of Pathology, Rush Medical College, Chicago, Illinois 60612, USA.	41.874004	-87.669227
Department of Obstetrics and Gynecology, The Jikei University School of Medicine, Tokyo, Japan.	35.645564	139.564812
deCODE Genetics, Lynghals 1, 110 Reykjavik, Iceland.	64.120670	-21.790765
University of Texas Health Science Center at San Antonio, 78229-3900, USA.	29.508036	-98.573982
School of Public Health, University of California, CA, Berkeley 94720-7360, USA.	37.871744	-122.260963
Human Reproduction Unit, Department of Obstetrics and Gynecology, Hospital de las Cruces, País Vasco University, Baracaldo, Vizcaya, Spain.	43.296988	-2.986203
Department of Obstetrics and Gynecology, College of Medicine, University of Ulsan, Asan Medical Center, Seoul, Korea.	37.566535	126.977969
IVF Unit Hammersmith Hospital, London, UK.	51.516374	-0.237413
Hospital of Paris, Gynaecological Surgery Service, Baudelocque University, France.	null	null
Department of Obstetrics and Gynaecology, The Royal Surrey County Hospital, UK.	51.241020	-0.607442
Department of General Surgery, Singapore General Hospital, Singapore.	1.352083	103.819836
Division of Urology, University of Texas Health Science Center-San Antonio, San Antonio, Texas, USA.	29.424122	-98.493628
Institut der Anthropologie und Humangenetik fuer Biologen, Johann-Wolfgang-Goethe-Universitaet Frankfurt, Frankfurt, Germany.	50.118735	8.653058
Experimental Animal Research Laboratory, Meiji University, Tama-ku, Kawasaki 214-8571, Japan.	35.613338	139.549184
Service de Gynécologie-Obstétrique et Médecine de la Reproduction, Hôpital Tenon, Paris, France.	48.866353	2.401032
Department of Obstetrics and Gynecology, McGill University, Royal Victoria Hospital, Montreal, Quebec, Canada.	45.507789	-73.580742
Clinique chirurgicale II, Hôtel-Dieu, CHU Nantes, 1, place Alexis-Ricordeau, 44093 Nantes, France.	47.212169	-1.554370
Obstetrics and Gynaecology, John Radcliffe Hospital, Headington, Oxford, UK, OX3 9DU.	51.763737	-1.217980
Obstetrics & Gynaecology, National Women's Hospital, Claude Rd, Epsom, Auckland, New Zealand, 1003.	null	null
Service de gynécologie obstétrique, site G. Pianta, hôpitaux du Léman, 74203 Thonon, France.	46.373565	6.477635
Department of Radiology, Hôpital Tenon, 4 rue de la Chine, 75020, France.	48.866353	2.401032
Department of Obstetrics and Gynaecology, Gentofte University Hospital, Niels Andersens Vej 65, 900 Hellerup, Denmark.	55.737873	12.548350
II Department of Obstetrics and Gynecology, University of Milano, Milan, Italy.	45.465454	9.186516
Department of Obstetrics and Gynecology, Tohoku University School of Medicine, Seiryo-machi, Sendai 980-8574, Japan.	38.272001	140.861262
Department of Obstetrics and Gynecology, VGH-Taipei, National Yang Ming University, Taipei, Taiwan.	25.119953	121.514497
Center for Women's Care and Reproductive Surgery, 1140 Hammond Drive, Suite F-6230, Atlanta, GA 30328, USA.	33.920748	-84.349479
Department of Obstetrics and Gynecology, Cedars-Sinai Medical Center, 8635 West 3rd Street, Suite 160W, Los Angeles, CA 90048, USA.	34.073698	-118.380947
Clinique urologique A, CHU Avicenne, Rabat, Maroc.	34.015049	-6.832720
Nuffield Department of Obstetrics and Gynaecology, University of Oxford, John Radcliffe Hospital, Oxford, UK.	51.763737	-1.217980
Nuffield Department of Obstetrics and Gynaecology, University of Oxford, John Radcliffe Hospital, Oxford OX3 9DU, UK.	51.763737	-1.217980
University Department of Medical Genetics and Regional Genetic Service, St Mary's Hospital, Manchester, UK.	53.479324	-2.248485
Department of Obstetrics and Gynecology, China Medical College Hospital, Taichung, Taiwan.	24.233208	120.941737
Department of Pathology, Milton S. Hershey Medical Center of Pennsylvania State University, Hershey, Pennsylvania 17033, USA.	40.285924	-76.650247
Department of Obstetrics and Gynecology, Osaka City General Hospital, Osaka 534-0021, Japan.	34.707390	135.525879
Service de Radiologie, CMC Beausoleil, 119 avenue de Lodève, 34070 Montpellier, France.	43.610195	3.850882
Department of Pathology, Division of Cytopathology, New York University Medical Center, New York 10016, USA.	40.747270	-73.980065
Department of Pathology, New York University Medical Center, Bellevue Hospital, New York, NY, USA.	40.738619	-73.975273
Reproductive Endocrinology Division, Department of Obstetrics and Gynecology, University of Michigan, Ann Arbor, MI 48109-0276, USA.	42.274450	-83.737392
Katedry Ginekologii i Połoznictwa Akademii Medycznej im, Karola Marcinkowskiego w Poznaniu.	52.409620	16.918966
Section of Surgical Gynecology, Mayo Clinic, Scottsdale, Arizona, USA.	33.585207	-111.792767
Department of Digestive Surgery, Hôpital Saint-Antoine AP-HP, University of Paris VI (Pierre et Marie Curie), Paris, France.	48.856614	2.352222
Department of Obstetrics and Gynaecology, University of Cologne, Germany.	50.937531	6.960279
Assistance Publique--Hĵpitaux de Paris (AP-HP), Service de Chirurgie Gynécologique, Clinique Universitaire Baudelocque, CHU Cochin Saint Vincent de Paul, France.	44.956087	-0.469539
Department of Obstetrics and Gynecology, Hĵpital de Nyon, Switzerland.	46.388182	6.234062
Department of Obstetrics and Gynecology and Animal Sciences, University of Missouri-Columbia, 65212, USA.	38.939758	-92.328325
Instituto Valenciano de Infertilidad, Valencia, Spain.	39.469908	-0.376288
Center for Reproductive Sciences, Department of Obstetrics, Gynecology and Reproductive Sciences, University of California, San Francisco 94143-0556, USA.	37.771614	-122.425844
Division of Plastic and Reconstructive Surgery, Department of Surgery, Kaohsiung Medical University, No. 100, Shih-Chuan 1st Road, Kaohsiung 807, Taiwan.	22.648344	120.326254
Sydney Woman's Endosurgery Centre and Department of Obstetrics and Gynaecology, St George Hospital, Kogarah, New South Wales, Australia.	-33.966890	151.134130
Department of Obstetrics and Gynaecology, University of Aberdeen, Aberden Hospital, Foresterhill, Aberdeen, AB25 2ZD, UK.	57.156151	-2.138507
Department of Obstetrics and Gynecology, Tohoku University School of Medicine, Sendai, Japan.	38.268215	140.869356
Department of Gynecology, Université Catholique de Louvain, Cliniques Universitaires St. Luc, Brussels, Belgium.	50.850340	4.351710
Department of Obstetrics and Gynaecology, The Jessop Hospital for Women, Leavygreave Road, Sheffield S3 7RE, UK.	null	null
The Epithelial Cell Biology Research Center, The Chinese University of Hong Kong, Shatin, New Territories, Hong Kong.	22.406083	114.120154
Department of Dermatology, University of Occupational and Environmental Health, Kitakyushu, Japan.	33.878702	130.713368
Department of Obstetrics and Gynecology, University Medical Centre, 1105 Ljubljana, Slovenia.	46.056451	14.508070
Department of Pathology, University of Vermont College of Medicine, Burlington, USA.	44.475883	-73.212072
Center for Reproductive Medicine and Infertility and Division of Immunology and Infectious Diseases, Department of Obstetrics and Gynecology, Weill Medical College of Cornell University, New York, New York, USA.	42.453877	-76.484370
Division of Reproductive Endocrinology and Infertility, Department of Obstetrics and Gynecology, National Taiwan University Hospital, 7 Chung-Shan South Road, Taipei, Taiwan.	25.091075	121.559835
Department of Urology, NTT East Sapporo Hospital.	null	null
Jones Institute for Reproductive Medicine, Department of Obstetrics and Gynecology, Eastern Virginia Medical School, Norfolk, Virginia, USA.	36.860240	-76.304448
Department of Medicine, Queen's University School of Medicine, Kingston, Ontario, Canada.	44.231172	-76.485954
Department of Obstetrics and Gynecology, Kobe University Graduate School of Medicine, 7-5-1 Kusunoki-cho, Chuo-ku, Kobe 650-0017, Japan.	34.684606	135.176921
Antwerp University, Toxicological Centre, Universiteitsplein 1, B-2610 Wilrijk, Belgium.	51.163811	4.400902
Department of Obstetrics and Gynaecology, University of Cologne, Kerpener Str. 34, 50931 Cologne, Germany.	50.924903	6.925264
Hopital Jeanne de Flandre, CHRU de Lille, Place de Verdun, 59000 Lille, France.	50.613285	3.036159
Department of Obstetrics and Gynecology, Faculty of Medicine, Yüzüncü Yil University, 65200 Van, Turkey.	38.518654	43.382324
Department of Obstetrics and Gynecology, University of Missouri, Columbia, Missouri 65212, USA.	38.938310	-92.328410
Institute of Urology and Nephrology, University College, London, UK.	51.511214	-0.119824
Department of Surgery, Institute of General Surgery and Surgical Therapy, Parma University, School of Medicine, Italy.	null	null
Department of Obstetrics & Gynaecology, All India Institute of Medical Sciences, Ansari Nagar, New Delhi.	28.635308	77.224960
Department of Gynecology and Obstetrics, Medical University of Lübeck, Germany.	53.865886	10.687096
Department of Obstetrics and Gynecology, Hyogo College of Medicine, Nishinomiya, Japan.	34.718124	135.378990
Department of Obstetrics and Gynecology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, Bangkok, Thailand.	13.695097	100.647791
Department of Obstetrics and Gynecology, Aga Khan University Hospital, Karachi.	24.893379	67.028061
Junction Place Medical Centre, 58 Harold Street, East Hawthorn, Vic. 3123.	-37.828165	145.056072
Massey University at Wellington, Wellington, New Zealand.	-41.286460	174.776236
Department of Obstetrics & Gynecology, Kinki University School of Medicine.	null	null
Histología de la F. de Medicina Anatomopatólogo del Hosp. Español, México, D.F.	19.246470	-99.101350
Department of Obstetrics and Gynecology, St. James's University Hospital, Leeds, UK.	53.801279	-1.548567
Department of Obstetrics and Gynecology, Georgetown University Medical Center, Washington, DC,	38.907231	-77.036464
Leuven Institute for Fertility and Embryology, Leuven, Belgium.	50.877571	4.704328
Department of Immunology, University of Tartu, Ravila 19, Tartu 51014, Estonia.	58.389871	26.677376
Second Department of Gynaecological Surgery, University School of Medicine, Jaczewskiego 8, 20-954 Lublin, Poland.	51.246454	22.568446
Keck School of Medicine, University of Southern California, Los Angeles 90033, USA.	34.022339	-118.285123
Department of Gynecology and Obstetrics, Aarhus University and Aarhus University Hospital, Aarhus, Denmark.	56.162939	10.203921
Instituto Valenciano de Infertilidad, Valencia University School of Medicine, Valencia, Spain.	39.469908	-0.376288
Division of Reproductive Endocrinology and Infertility, Department of Obstetrics and Gynecology, State University of New York Upstate Medical University, Syracuse, New York 13210, USA.	43.043164	-76.140129
Department of Obstetrics and Gynecology, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand.	13.738754	100.529932
Department of Public Health, Gifu University School of Medicine, Gifu, Japan.	35.423298	136.760654
Department of Obstetrics, Gynecology, and Reproductive Biology, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.	42.336604	-71.104215
Institute for the Study and Treatment of Endometriosis, Oak Brook, IL 60523, USA.	41.839787	-87.953553
I Katedry i Kliniki Połoznictwa i Ginekologii AM w Warszawie.	52.229676	21.012229
Kliniki Ginekologii Operacyjnej, Instytut CZMP w Łodzi.	null	null
Kliniki Ginekologii Operacyjnej ICZMP w Łodzi.	null	null
Instytutu Immunologii i Terapii Doświadczalnej PAN we Wrocławiu.	51.107885	17.038538
Katedry i Zakładu Mikrobiologii Lekarskiej AM w Lublinie.	51.246454	22.568446
II Katedry i Kliniki Ginekologii AM we Wrocławiu.	51.107885	17.038538
Kliniki Rozrodczości Akademii Medycznej im. Karola Marcinkowskiego w Poznaniu.	52.409620	16.918966
Kliniki Ginekologii Operacyjnej II Katedry Połoznictwa i Chorób Kobiecych Akademii Medycznej w Lublinie.	51.246454	22.568446
I Katedry Połoznictwa i Chorób Kobiecych Akademii Medycznej w Lublinie.	51.246454	22.568446
Instytutu Ginekologii i Połoznictwa Akademii Medycznej w łodzi.	null	null
Kliniki Patologii Ciazy IGiP AM w Łodzi.	null	null
II Kliniki Ginekologii IPG AM w Łodzi.	null	null
II Kliniki Ginekologii Instytutu Ginekologii i Połoznictwa Akademii Medycznej w Łodzi.	null	null
II Kliniki Ginekologii Instytutu Ginekologii i Połoznictwa AM w Łodzi.	null	null
Kliniki Połoznictwa i Chorób Kobiecych, Katedra Ginekologii i Połoznictwa AM im. K. Marcinkowskiego w Poznaniu.	52.409194	16.929426
Kliniki Rozrodczości i Andrologii AM w Lublinie.	51.246454	22.568446
Kliniki Ginekologii Operacyjnej i Onkologii Ginekologicznej Dorosłych i Dziewczat IPG PAM w Szczecinie.	53.428544	14.552812
Kliniki Ginekologii Pomorskiej Akademii Medycznej w Szczecinie.	53.428544	14.552812
II Kliniki Ginekologii IGiP. AM w Łodzi.	null	null
II Kliniki Ginekologii IGiP A.M. w Łodzi.	null	null
Katedry i Kliniki Patologii Ciazy i Rozrodczości w Zabrzu, Sl. A. M.	null	null
Katedry i Kliniki Patologii Ciazy i Rozrodczości Sl. A. M. w Katowicach.	50.264892	19.023782
II Kliniki Ginekologii IGiP AM w Łodzi.	null	null
I Katedra i Klinika Połoznictwa i Ginekologii AM w Warszawie Pl. Starynkiewicza 1/3, 05-015 Warszawa.	52.229676	21.012229
Katedry i Klinika Połoznictwa i Chorób Kobiecych AM w Bydgoszczy.	53.123480	18.008438
Klinika Onkologii Ginekologicznej, Katedry Ginekologii i Połoznictwa AM w Poznaniu.	52.406374	16.925168
